,Binding,Brand,ListPrice,ProductGroup,ProductTypeName,Title,location,govSchemeSize,companiesMoving,supplyDelhi,supplyMumbai,supplyKolkata,supplyChennai,demandDelhi,demandMumbai,demandChennai,demandKolkata,label
3097,Electronics,LimoStudio,0.004013167001097001,Photography,CAMERA_OTHER_ACCESSORIES,"Limostudio Photography Photo Video Studio Digital Light Fluorescent 2-Bank Barndoor Light Panel Kit with 6pcs Caster Wheels, AGG1213",4,0.0,0.024191622640917003,0.202553988596452,0.23136344211394,0.481868092897159,0.051414575540024,0.34,0.45,0.5,0.56,PL1
3098,Camera,Opteka,0.00037458336454900004,Photography,CAMERA_OTHER_ACCESSORIES,Opteka X-GRIP Professional Camera / Camcorder Action Stabilizing Handle- Black,2,0.54132,0.11599863566489699,0.16198786645354699,0.17331619831371803,0.039126062001716005,0.395799678309011,0.34,0.45,0.5,0.56,gov
3099,Camera,Ape Case,0.001166583430549,Photography,CAMERA_BAGS_AND_CASES,Ape Case Pro Digital SLR and Video Camera Luggage Case (ACPRO1600),4,0.0,0.09107428411182301,0.007091868126247,0.126827540415659,0.109164840719871,0.410629556466888,0.34,0.45,0.5,0.56,PL3
3100,Wireless Phone Accessory,Extend-n-Click,0.00033291669441000004,Wireless,WIRELESS_ACCESSORY,EXTEND N CLICK PINK BUTTERFLY iPhone selfie stick for the iPhone 5/5s/5c. Extends your reach. Take photos and video like a professional.,1,0.0,0.01580598360309,0.313127782880187,0.264694319106235,0.036594247329356004,0.29771924188223803,0.34,0.34,0.36,0.19,PL3
3101,Electronics,CowboyStudio,0.0010666667555560001,Photography,CAMERA_OTHER_ACCESSORIES,CowboyStudio FT9901 Professional Heavy Duty 75mm Video Camera Tripod with Fluid Drag Pan Head,3,0.0,0.020886753571726,0.289445725431773,0.265187828379476,0.36587566666473903,0.171876385033531,0.34,0.45,0.5,0.56,PL1
3102,Electronics,Sony,0.0020832501736039997,Photography,CAMERA_OTHER_ACCESSORIES,Sony Bluetooth Wireless Microphone for Cameras & Camcorders with Multi-Interface Shoe,1,0.0,0.030110521483962996,0.035121099109213995,0.063742996851937,0.30904542043882804,0.30847285282063697,0.34,0.45,0.5,0.56,PL4
3103,Personal Computers,LogicKeyboard,0.00033291669441000004,PC Accessory,KEYBOARDS,"LogicKeyboard Mac Apple Final Cut Pro X Keyboard Cover - For Simpler and Faster Post-Production Facilities, Professional Video Editing...Compatible with Apple Ultra Thin Alu Keyboard - LS-FCPX10-MBUC",4,0.0,0.08304892141740598,0.11489457228935498,0.18639917919367302,0.156499246009332,0.13751118801617498,0.21190032962168304,0.20929484141937502,0.16185205615267,0.16382830910645402,PL2
3104,Camera,AFAITH,0.00032041669336799997,Photography,CAMERA_OTHER_ACCESSORIES,AFAITH® Professional Studio Camera Photography Video Acrylic Dry Erase Director Film Clapboard Clapperboard (9.85x11.8 inch) with Color Sticks SA009,1,0.0,0.034484619499525,0.011467003699157001,0.23773401814163897,0.321375808144913,0.040537052703881006,0.34,0.45,0.5,0.56,PL1
3105,Electronics,Opteka,0.00037458336454900004,Photography,CAMERA_OTHER_ACCESSORIES,Opteka X-GRIP Professional DSLR Digital Camera Stabilizing Action Video Support Hand Grip Handle Stabilizer Handheld Holder for FujiFilm FinePix HS10 HS11 HS20 HS22 HS30 HS35 HS50 S200 S1500 S1600 S1770 S1800 S1880 S2000 S2500 S2600 S2800 S2900 S2950 S2990 S3200 S3250 S4000 S4050 S4200 S4500 S4800 S8200 S8300 S8400 S8500 S8600 S9200 S9400 SL240 SL300 SL1000 X100 X100s X-A1 XA1 X-E1 XE1 X-E2 X-M1 XM1 X-S1 XS1 X-T1 XT1 S1 S2 S3 S5 IS Pro X-Pro1 XPro1,3,0.0,0.18648314787057002,0.082754320974903,0.135481312295053,0.204377516974167,0.262027991325547,0.34,0.45,0.5,0.56,PL3
3106,Electronics,PHOTO4LESS,0.0041662503471879995,Photography,CAMCORDER,Canon VIXIA HF R500 Full HD Video Camcorder (White) With Extra Battery + Case + 32GB Class 10 Memory Card With Must Have Accessory bundle,1,0.0,0.170096407129214,0.283315308461982,0.355657097171972,0.030776226819767,0.24376304251094,0.34,0.45,0.5,0.56,PL3
3107,Camera,Manfrotto,0.0031500002625,Photography,CAMERA_OTHER_ACCESSORIES,Manfrotto 475B Pro Geared Tripod without Head (Black),3,0.0,0.26345100164076196,0.084446414467771,0.092132451128835,0.050584128079015994,0.161339506885532,0.34,0.45,0.5,0.56,PL3
3108,Wireless Phone Accessory,Extend-n-Click,0.00033291669441000004,Wireless,WIRELESS_ACCESSORY,EXTEND-N-CLICK WHT BUTTERFLY selfie stick designed for the iPhone 5/5s/5c. Telescoping Extension Pole. Take photos and video like a professional.,2,0.0,0.09278661505539401,0.23535867856214898,0.059771302046050995,0.16624855553051998,0.09937698925154499,0.34,0.34,0.36,0.19,PL1
3109,Wireless Phone Accessory,Luxlady Galaxy S3 Leather Flip Case,0.0004999167083260001,Wireless,WIRELESS_ACCESSORY,Animal Cheetah Sexy Leopard Grain Skin Samsung Galaxy S3 I9300 Flip Cover Case with Card Holder Customized Made to Order Support Ready Premium Deluxe Pu Leather 5 inch (132mm) x 2 11/16 inch (68mm) x 9/16 inch (14mm) Luxlady S III S 3 Professional Cases Accessories Open Camera Headphone Port I9300 LCD Graphic Background Covers Designed Model Folio Sleeve HD Template Designed Wallpaper Photo Jacket Protector Micro SD Wireless Cellphone Cell Phone,1,0.0,0.046668587411919,0.010247492550931001,0.12845316810736399,0.011756692542358,0.31480871489154605,0.34,0.34,0.36,0.19,PL2
3110,Wireless Phone Accessory,Oceantree,0.000655750054646,Wireless,WIRELESS_ACCESSORY,Oceantree HD 720P 16MP Digital Video Camcorder with DV DVR 2.7'' TFT LCD Screen and HD Video Recording (black),2,0.0,0.021366292073018,0.08209879250098401,0.26809725032927,0.135395959358596,0.063347004957976,0.34,0.34,0.36,0.19,PL1
3111,Camera,Adorama,0.00041625003468800004,Photography,CAMERA_OTHER_ACCESSORIES,"Adorama ""Hands Free"" Camcorder and Digital Camera Shoulder Support Bracket Version II for Professional Shoulder Support",2,0.0,0.130699216010905,0.101398311610431,0.265144354022326,0.19626005515002198,0.266419847864427,0.34,0.45,0.5,0.56,PL2
3112,Camera,47th Street Photo,0.001499583458299,Photography,CAMERA_OTHER_ACCESSORIES,"Deluxe Accessory Kit for Canon EOS Rebel T2i T3i T4i with Opteka Microfiber Deluxe Photo / Video Camera Gadget Bag, Opteka X-Grip Professional Camera / Camcorder Action Stabilizing Handle, 8GB SDHC High Speed Memory Card, Full Size Tripod and More!",3,0.0,0.029946212168511004,0.19287741908703399,0.092178022505914,0.292253330052177,0.074157774325367,0.34,0.45,0.5,0.56,PL1
3113,Electronics,Polaroid,0.001249916770826,Photography,CAMERA_OTHER_ACCESSORIES,Polaroid 2.4GHz Wireless Microphone System For SLR Cameras & Camcorders Includes Bee Microphone with Clip & A Pair of Earphones,2,0.0,0.041307497821519996,0.259080263575898,0.21867856830714497,0.272643717412025,0.271015334791383,0.34,0.45,0.5,0.56,PL1
3114,Electronics,Accessory Genie,0.000583250048604,Photography,CAMERA_OTHER_ACCESSORIES,"ProGLIDE Handheld Camera Stabilizer Rig with 3 Counterweights and Smartphone Adapter - Works with SJ4000 , Gear-Pro , Midland XTC280VP , Sunco DREAM 2 and More Action Cameras - Includes Accessory Bag and Cloth",2,0.0,0.09199123943087499,0.303891827522536,0.32408644142882803,0.29663763376931396,0.19136725050345,0.34,0.45,0.5,0.56,PL1
3115,Electronics,Accessory Genie,0.000583250048604,Photography,CAMERA_OTHER_ACCESSORIES,"ProGLIDE Camera Gimbal Stabilizer Rig for Sony, Panasonic, Canon, JVC, Samsung & More Digital Video Camcorders and Cameras - Includes Stylus",3,0.0,0.0019234545670870002,0.070969082417302,0.407865107638959,0.47393885703905103,0.253183798737335,0.34,0.45,0.5,0.56,PL2
3116,Electronics,Opteka,0.000149583345799,Photography,CAMERA_OTHER_ACCESSORIES,"Opteka MP100 67"" Professional Heavy Duty Photo / Video Monopod",2,0.0,0.0016134138111179998,0.23537201829305202,0.006607996205428999,0.040687034711660006,0.34991506552360496,0.34,0.45,0.5,0.56,PL3
3117,Electronics,ButterflyPhoto,0.0007495833957989999,Photography,CAMERA_OTHER_ACCESSORIES,"Professional Video Camcorder Stabilizer For GoPro HD HERO3+, HERO3 Kit + Replacement Battery and Rapid Travel Charger For GoPro AHDBT-201, AHDBT-301, AHDBT-302",1,0.0,0.075024936104211,0.285518858880218,0.278488045629443,0.15252828118167802,0.348555612714678,0.34,0.45,0.5,0.56,PL3
3118,Camera,Accessory Genie,0.00033325002777099996,Photography,CAMERA_BAGS_AND_CASES,"USA Gear Durable Action Video Camera Bag with Carrying Strap - Works With GoPro HD Hero4 , Hero3+ , Hero3 , Hero2 Professional , Hero Original Surf , Helmet , 960 , Naked , Motorsports and More GoPro Cameras and Accessories",4,0.0,0.051696178019175,0.13297763200116,0.338864676368339,0.253041491032269,0.352894348821951,0.34,0.45,0.5,0.56,PL3
3119,Electronics,Altura Photo,0.001291583440965,Photography,CAMERA_OTHER_ACCESSORIES,"58MM Altura Photo Professional Lens Kit for CANON EOS REBEL (T5i T4i T3i T2i T1i XT XTi XSi SL1) - Includes: 0.35x Super Wide Fisheye, 0.43x Wide Angle & 2.2x Telephoto Lenses + MagicFiber Microfiber Cleaning Cloth",3,0.0,0.16818010824331,0.322388520343232,0.281870400109451,0.31533960836408104,0.042179791396220995,0.34,0.45,0.5,0.56,PL1
3120,Electronics,CowboyStudio,0.00022500001875000003,Photography,CAMERA_OTHER_ACCESSORIES,Cowboystudio 60in Full Size Professional Photo / Video Tripod,4,0.0,0.06858528357842701,0.23446228076147002,0.41781029484250704,0.251268363883875,0.14725410826695498,0.34,0.45,0.5,0.56,PL1
3121,Electronics,Focus Camera,0.0036500003041670006,Photography,CAMERA_DIGITAL,Sony Cyber-shot DSC-H400/B DSCH400 H400 Digital Camera + Sony 32GB SDHC Memory Card + Small Gadget Camera Bag + Focus Rechargeable Lithium-Ion Battery Pack for Sony NP-BX1 with Focus QC-105 Battery Charger + Focus Universal Card Reader + Focus Professional Wrist Grip Strap + Deluxe Accessory Kit,2,0.0,0.071452805928175,0.16578869457920997,0.059623537023850995,0.29587566335333804,0.26349068484884103,0.34,0.45,0.5,0.56,PL1
3122,Camera,Canon,0.058332921527744004,Photography,CAMCORDER,Canon XH-A1S 3CCD HDV High Definition Professional Camcorder with 20x HD Video Zoom Lens III,1,0.0,0.109364756885745,0.040536635632238,0.38635614699108295,0.089080704063718,0.261406889199348,0.34,0.45,0.5,0.56,PL1
3123,Electronics,Sony,0.016658334721528,Photography,CAMCORDER,Sony HXR-MC2000N Shoulder Mount AVCHD Camcorder,3,0.0,0.157886444765132,0.025177047097662004,0.24229703433716898,0.15720000284397198,0.17510865700635098,0.34,0.45,0.5,0.56,PL3
3124,Electronics,Sony,0.0,Photography,CAMCORDER,Sony HDR-FX1 3-CCD HDV High Definition Camcorder w/12x Optical Zoom,4,0.0,0.142925617759794,0.05622380334147,0.16550236038698002,0.14173970975636802,0.47636241579493,0.34,0.45,0.5,0.56,PL3
3125,Electronics,Canon,0.039158336596527996,Photography,CAMCORDER,Canon XL1 Digital Camcorder Kit,4,0.0,0.311243874744102,0.161700090199296,0.37135921370476394,0.41964575936901793,0.3961093805932371,0.34,0.45,0.5,0.56,comp
3126,Electronics,Canon,0.0,Photography,CAMCORDER,Canon XH A1 1.67MP 3CCD High-Definition Camcorder with 20x Optical Zoom,4,0.0,0.226681318147172,0.145481202594954,0.402011703887986,0.365909060550216,0.02491921815866,0.34,0.45,0.5,0.56,PL1
3127,Electronics,SSE,0.020832918402743,Photography,CAMCORDER,"Sony HXR-MC2000 Shoulder Mount AVCHD Camcorder + Huge SSE Accessories Bundle Including .45x Wide Angle Lens, 2x Telephoto Lens, 3 Piece Multi-Coated Filter Kit, 8GB SD Memory Card, USB Memory Card Reader, HDMI Cable, 2 Extended Life Replacement Batteries, Rapid Travel Charger, Waterproof Carrying Case, 70 Inch PRO Tripod and Cleaning Kit",1,0.0,0.004988513839432,0.044521477726242,0.307855927513204,0.021194523554907,0.224863914249371,0.34,0.45,0.5,0.56,PL1
3128,Electronics,Panasonic,0.033333252777771,Photography,CAMCORDER,Panasonic Pro AG-DVX100A 3-CCD MiniDV Proline Camcorder w/10x Optical Zoom,4,0.0,0.047653753582190005,0.22190073108836397,0.38598217491593706,0.0038835401975700003,0.158870727195659,0.34,0.45,0.5,0.56,PL3
3129,Electronics,DVC,0.004041667003472,Photography,CAMERA_OTHER_ACCESSORIES,DVC 18025 Flycam 5000 Professional Camera/Camcorder Action Stabilizer with Tripod Mount Plate (Black),2,0.0,0.010411801791810999,0.014156099454379,0.294368485645231,0.340080896937975,0.260845034517536,0.34,0.45,0.5,0.56,PL2
3130,Electronics,JVC,0.052458337704862,Photography,CAMCORDER,JVC GY-HD100U High Definition 3-CCD MiniDV Professional Camcorder with 16x ProHD Fujinon Lens,1,0.0,0.025180742610669,0.250078185915389,0.214064928568202,0.137482735938474,0.42765300028230396,0.34,0.45,0.5,0.56,PL3
3131,Electronics,Canon,0.033333252777771,Photography,CAMCORDER,"Canon XL2 3CCD MiniDV Camcorder w/20x Optical Zoom, Standard definition",3,0.0,0.13111016663132402,0.238776676668907,0.331891580984325,0.238688827436345,0.15446698400502498,0.34,0.45,0.5,0.56,PL1
3132,Electronics,JVC,0.052458337704862,Photography,CAMCORDER,JVC GY-HD110U High Definition 3-CCD MiniDV Professional Camcorder with 16x ProHD Fujinon Lens,3,0.0,0.049245982906539004,0.15488482970603698,0.11303594371774199,0.160437905669861,0.209264400541219,0.34,0.45,0.5,0.56,PL3
3133,Electronics,Bower,0.00074991672916,Photography,CAMERA_OTHER_ACCESSORIES,Bower The Digital Professional LED Kit for Photo and Video (120 Bulb) VL15K,3,0.0,0.120538577368703,0.27284501976013603,0.114639232815372,0.03248625116416,0.284765794951153,0.34,0.45,0.5,0.56,PL3
3134,Electronics,Canon,0.022491668540972,Photography,CAMCORDER,Canon GL1 MiniDV Digital Camcorder with Lens & Optical Image Stabilization,1,0.0,0.006713448008346,0.136786624648804,0.10267972101817001,0.18278282607817498,0.17900271203710102,0.34,0.45,0.5,0.56,PL1
3135,Electronics,Canon,0.041658336804860994,Photography,CAMCORDER,Canon XF300 High Definition Professional Camcorder,1,0.0,0.07793948861367099,0.201234254102382,0.008932448709689001,0.47084939968299894,0.46175267487865396,0.34,0.45,0.5,0.56,PL4
3136,Camera,Chromo Inc,0.00074991672916,Photography,CAMERA_OTHER_ACCESSORIES,"Chromo Inc.® 160 LED CI-160 Dimmable Ultra High Power Panel Digital Camera / Camcorder Video Light, LED Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Digital SLR Cameras",1,0.0,0.0047984010570929995,0.205798081430492,0.08604143435074299,0.33873910192399204,0.11013129940699401,0.34,0.45,0.5,0.56,PL1
3137,Camera,Ape Case,0.001166583430549,Photography,CAMERA_BAGS_AND_CASES,Ape Case Pro Digital SLR and Video Camera Luggage Case (ACPRO1600),4,0.0,0.015853547065796003,0.12497866532049302,0.254500299335821,0.476836310722891,0.325245675235167,0.34,0.45,0.5,0.56,PL2
3138,Electronics,Panasonic,0.029958335829861002,Photography,CAMCORDER,Panasonic Pro AG-DVX100BP(S) 3-CCD MiniDV Proline Camcorder with 10x Optical Zoom,4,0.0,0.23070793377299698,0.293195004647672,0.19328580020647898,0.5137380728759899,0.37538559702228397,0.34,0.45,0.5,0.56,PL4
3139,Electronics,Samsung,0.0020832501736039997,Photography,CAMERA_DIGITAL,"Samsung WB1100F 16.2MP CMOS Smart WiFi & NFC Digital Camera with 35x Optical Zoom, 3.0"" LCD and 720p HD Video (Black)",2,0.0,0.112307533060595,0.18926971548377103,0.16644899252624898,0.5558802870646,0.14496551061029597,0.34,0.45,0.5,0.56,PL1
3140,Electronics,Canon,0.020825001735417,Photography,CAMCORDER,"Canon XF100 Professional Camcorder with 10x HD Video lens, Compact Flash (CF) Recording",3,0.0,0.082062028680489,0.17064750818544802,0.44800059123278,0.071403194206728,0.361496925447484,0.34,0.45,0.5,0.56,PL3
3141,Camera,Ape Case,0.001999916833326,Photography,COMPUTER,Ape Case Pro Digital SLR and Video Camera Backpack (ACPRO2000),2,0.0,0.064406717091709,0.076184899878356,0.404417843621479,0.03823132868703,0.40412281047749,0.34,0.45,0.5,0.56,PL2
3142,Electronics,Guardline,0.001249916770826,Photography,SURVEILANCE_SYSTEMS,HD Spy Pen Camera w/ Lifetime Warranty. Professional Hidden Video Cam Recorder.,1,0.0,0.058023339469747005,0.038059537996469,0.44573199698673205,0.3839437078606451,0.353152973930368,0.34,0.45,0.5,0.56,PL2
3143,Electronics,CowboyStudio,0.0010666667555560001,Photography,CAMERA_OTHER_ACCESSORIES,CowboyStudio FT9901 Professional Heavy Duty 75mm Video Camera Tripod with Fluid Drag Pan Head,4,0.0,0.005396396934660999,0.274893306877764,0.197241836464976,0.021810810374352,0.158284608019327,0.34,0.45,0.5,0.56,PL3
3144,Electronics,PHOTO4LESS,0.005825000485417,Photography,CAMERA_DIGITAL,Canon EOS Rebel T3 12.2 MP CMOS Digital SLR with 18-55mm IS II Lens and EOS HD Movie Mode With Canon EF 75-300mm f/4-5.6 III Telephoto Zoom Lens + 58mm 2x Professional Lens +High Definition 58mm Wide Angle Lens + Auto Flash + Uv Filter Kit with 24GB Complete Deluxe Accessory Bundle,1,0.0,0.12302882053997198,0.17180705693084802,0.015177326039926,0.15235521907948602,0.238041060434603,0.34,0.45,0.5,0.56,PL1
3145,Camera,AFAITH,0.00032041669336799997,Photography,CAMERA_OTHER_ACCESSORIES,AFAITH® Professional Studio Camera Photography Video Acrylic Dry Erase Director Film Clapboard Clapperboard (9.85x11.8 inch) with Color Sticks SA009,1,0.0,0.042676937039591,0.254034333296568,0.11381305505931402,0.532297352950475,0.12257721875121501,0.34,0.45,0.5,0.56,PL1
3146,Electronics,Opteka,0.000149583345799,Photography,CAMERA_OTHER_ACCESSORIES,"Opteka MP100 67"" Professional Heavy Duty Photo / Video Monopod",4,0.0,0.209991462157887,0.334570882250824,0.29667743093973303,0.250639431600667,0.37265668967341103,0.34,0.45,0.5,0.56,PL3
3147,Camera,Orbo,0.001249916770826,Photography,CAMCORDER,Orbo® NR22 Extreme Sports Action Camera HD Video 4x Digital Zoom Camcorder. Up To 32GB External Memory Dashboard Dashcam - Extreme Sports Package For Hands-Free Action Recording & Waterproof Case Included.,2,0.0,0.11159318338651199,0.22043066027199998,0.43492366336803207,0.01206524661256,0.125301653405798,0.34,0.45,0.5,0.56,PL3
3148,Camera,Ravelli,0.0033332502777709996,Photography,CAMERA_TRIPOD,"Ravelli APGL4 New Professional 70"" Tripod with Adjustable Pistol Grip Head and Heavy Duty Carry Bag",2,0.0,0.002920320890938,0.27017721395609,0.113446611054606,0.46893596993778497,0.07798172905516099,0.34,0.45,0.5,0.56,PL1
3149,Electronics,Slik,0.001999166833264,Photography,CAMERA_OTHER_ACCESSORIES,Slik Professional Universal Deluxe Tripod with 3-Way Panhead and Panoramic Photo Guide,2,0.0,0.02461563672474,0.31123149477391904,0.41549148440207506,0.381150614270443,0.27530388974334197,0.34,0.45,0.5,0.56,PL1
3150,Camera,Yongnuo,0.0005500000458330001,Photography,PHOTOGRAPHIC_LIGHTING,"Yongnuo Professional LED Video Light Flash YN300 With 300pcs Lamps, 4 color sheets for DSLR Camera Canon EOS",1,0.0,0.038057514541571004,0.200784375346236,0.064965980428073,0.059757976032385994,0.22592727354947797,0.34,0.45,0.5,0.56,PL1
3151,Electronics,Polaroid,0.001249916770826,Photography,CAMERA_OTHER_ACCESSORIES,Polaroid 2.4GHz Wireless Microphone System For SLR Cameras & Camcorders Includes Bee Microphone with Clip & A Pair of Earphones,3,0.0,0.083085863113389,0.09801931003481901,0.273637026529737,0.548031801934365,0.24091636746923997,0.34,0.45,0.5,0.56,PL1
3152,Electronics,Fotodiox,0.0031662502638540005,Photography,CAMERA_OTHER_ACCESSORIES,"Fotodiox WonderRig Elite, Premium Grade Professional Video Rig, Shoulder Support Stabilizer, with Follow Focus, Matte Box and Shoulder Accessory Support Pad, Expandable 15mm Rod System for Canon, Sony, Nikon, Panasonic, Olympus, and Pentax DSLRs, Mirrorless Camera and Camcorders",3,0.0,0.480189760350127,0.12498168046234802,0.08393819146628599,0.41489736130849103,0.047082104194973,0.34,0.45,0.5,0.56,comp
3153,Electronics,Yongnuo,0.001339833444986,Photography,CAMERA_OTHER_ACCESSORIES,Yongnuo YN-300 LED Illumination Dimming Video Light Lamp SLR Camera DV Camcorder for Canon,1,0.0,0.070143361463673,0.025800596526688,0.20359144247114602,0.077504862300814,0.07633539109216499,0.34,0.45,0.5,0.56,PL1
3154,Electronics,Sony,0.015416667951388999,Photography,CAMCORDER,Sony HVR-HD1000U MiniDV 1080i High Definition Camcorder with 10x Optical Zoom,1,0.0,0.016944925912187,0.290453426893037,0.17027244937956199,0.329788360099879,0.42512145964869896,0.34,0.45,0.5,0.56,PL4
3155,Electronics,Square Perfect,0.0023329168610760004,Photography,CAMERA_OTHER_ACCESSORIES,Square Perfect 4001 SP1700 Rolling Camera Case Backpack for Digital Photo and Video Cameras,4,0.0,0.043044438314346,0.026294238101453,0.36468638045896,0.51406850826872,0.484672267390137,0.34,0.45,0.5,0.56,PL2
3156,Electronics,Guardline,0.001249916770826,Photography,SURVEILANCE_SYSTEMS,Car Key Fob Camera w/ Lifetime Warranty. 1080p Recording. Professional Hidden Video Cam Recorder.,1,0.0,0.017254042996915003,0.25520432960582995,0.42593277468032203,0.25050492706506,0.46727199437533296,0.34,0.45,0.5,0.56,PL3
3157,Electronics,Magnus,0.0016583334715279997,Photography,CAMERA_OTHER_ACCESSORIES,Magnus VT-4000 Professional High Performance Tripod System with Fluid Head,1,0.0,0.42794673342088596,0.019125289951119,0.217883082978844,0.5161666413296649,0.39485790465520293,0.34,0.45,0.5,0.56,comp
3158,Electronics,Panasonic,0.012083334340278001,Photography,CAMCORDER,Panasonic AG-AC8PJ Shoulder Mount Video Camera with 3-Inch LCD (Black),1,0.0,0.034935041274988,0.264912788553581,0.05523227124607401,0.384004887987983,0.316952906295408,0.34,0.45,0.5,0.56,PL4
3159,Personal Computers,Accessory Genie,0.0008332500694380001,PC Accessory,CARRYING_CASE_OR_BAG,"Professional Gear Backpack for Digital SLR Canon Cameras , up to 17"" Laptops and Device Accessories- Works with Canon EOS Rebel SL1 , T5i , T4i , T3i , T2i , 70D , 100D , 700D , 6D & More DSLR , Micor Four Thirds , Point and Shoot Cameras , Video Cameras , Lens Kits , Tripods , etc!",4,0.0,0.089520062291425,0.07768588892283701,0.17213017921194698,0.07202341925850299,0.13966808748141102,0.21190032962168304,0.20929484141937502,0.16185205615267,0.16382830910645402,PL2
3160,Camera,Canon,0.012491667707639,Photography,CAMCORDER,Canon XA10 Professional Camcorder with 64GB Internal Flash Memory and Full Manual Control,4,0.0,0.026186310154337998,0.25581783929747304,0.169600673505831,0.012759539143077,0.480183574545402,0.34,0.45,0.5,0.56,PL3
3161,Electronics,Xit,0.000291250024271,Photography,CAMERA_OTHER_ACCESSORIES,Xit XT60TRB 60-Inch Pro Series Full Size Camera/Video Tripod (Black),4,0.0,0.03982466911703,0.25483520403298604,0.238792789019875,0.489624271177511,0.38132728515572706,0.34,0.45,0.5,0.56,PL4
3162,Electronics,Opteka,0.00037458336454900004,Photography,CAMERA_OTHER_ACCESSORIES,Opteka X-GRIP Professional DSLR Digital Camera Stabilizing Action Video Support Hand Grip Handle Stabilizer Handheld Holder for Canon EOS 1D 1Ds 5D Mark 2 3 II III 6D 7D 10D 20D 20Da 30D 40D 50D 60D 60Da 70D 100D 300D 350D 400D 450D 500D 550D 600D 650D 700D 1000D 1100D 1200D Rebel SL1 XT XTi XS XSi T1i T2i T3 T3i T4i T5 T5i Kiss F N X X2 X3 X4 X5 X6i X50 X70 Powershot SX1IS SX10IS SX20IS SX30IS SX40HS SX50HS SX1 SX10 SX20 SX30 SX40 SX50 IS HS,3,0.0,0.00046691865540699997,0.11490416063475199,0.027764058104682,0.232562261101216,0.15742295387452998,0.34,0.45,0.5,0.56,PL1
3163,Camera,Opteka,0.00037458336454900004,Photography,CAMERA_OTHER_ACCESSORIES,Opteka X-GRIP Professional Camera / Camcorder Action Stabilizing Handle- Black,1,0.0,0.08652633961643201,0.31449037048890605,0.345869619004477,0.055897023434344,0.056656216559335996,0.34,0.45,0.5,0.56,PL1
3164,Camera,GW Security Inc,0.006541667211806,Photography,SURVEILANCE_SYSTEMS,"GW Security Professional HD-SDI 1/3"" 2.1 Megapixel CMOS Camera, Progressive Scan, 1080P Video Output Mode, HDSDI Video Output Level, Vari-Focal 2.8~12mm Manual Varifocal Lens, 72PCs IR LED, 164 feet IR Distance CCTV Surveillance Security Camera . Vandal proof & water proof",2,0.0,0.017179698439823,0.223420838836142,0.24598052245726998,0.49910083326245,0.35577018782133296,0.34,0.45,0.5,0.56,PL1
3165,Electronics,StudioPRO,0.001041666753472,Photography,DIGITAL_PICTURE_FRAME,"StudioPRO All in One Roller Bag for Photography Photo Studio On Location Shoots Carrying Bag for Camera and Lighting Equipment 36""x12""x12",4,0.0,0.003776828973902,0.021140445926835,0.213918899550795,0.17666748908626198,0.41162957913061,0.34,0.45,0.5,0.56,PL3
3166,Camera,ButterflyPhoto,0.00041625003468800004,Photography,CAMERA_OTHER_ACCESSORIES,"Professional 72-inch TRIPOD FOR All Canon Sony, Nikon, Samsung, Panasonic, Olympus, Kodak, Fuji, Cameras And Camcorders + BP MicroFiber Cleaning Cloth",3,0.0,0.042988284668101,0.032285938030638,0.178304613736008,0.22055438219445703,0.2778074921918,0.34,0.45,0.5,0.56,PL3
3167,Electronics,Canon,0.009158334096528,Photography,CAMCORDER,Canon VIXIA HF G20 HD Camcorder with HD CMOS Pro and 32GB Internal Flash Memory,4,0.0,0.022541009002349,0.321684053243393,0.37900884671567703,0.080316542416201,0.49580242214541,0.34,0.45,0.5,0.56,PL3
3168,Electronics,Sony,0.07916667326389,Photography,CAMCORDER,Sony HVR-Z7U HDV Professional Video Camcorder,1,0.0,0.021324428256034,0.072366840857759,0.444120030121409,0.300290715230349,0.3182438902803,0.34,0.45,0.5,0.56,PL1
3169,Electronics,Opteka,0.00037458336454900004,Photography,CAMERA_OTHER_ACCESSORIES,"Opteka X-GRIP Professional Camera / Camcorder Action Stabilizing Handle with Accessory Shoe for Flash, Mic, or Video Light (Blue)",4,0.0,0.039044800526394995,0.21467339199385102,0.24886044668419605,0.39897439050363703,0.292736755667709,0.34,0.45,0.5,0.56,PL1
3170,Electronics,Movo,0.001041666753472,Photography,CAMERA_OTHER_ACCESSORIES,Movo VXR5000 HD Condenser Prosumer Video Microphone for DSLR Video Cameras (Aluminum Body),3,0.0,0.038190354707642996,0.160115715889129,0.039458029463786,0.059077851799089004,0.019801547862012003,0.34,0.45,0.5,0.56,PL3
3171,Electronics,Audio-Technica,0.0008329167360760001,Musical Instruments,MUSICAL_INSTRUMENTS,Audio-Technica ATR-6550 Video Camera Condenser Shotgun Microphone,3,0.0,0.093367166007328,0.160455206035816,0.529367818526885,0.161280291741121,0.27423303470100197,0.5,0.59,0.51,0.4,PL2
3172,Accessory,Polaroid,0.0006665000555419999,Photography,CONSUMER_ELECTRONICS,"Polaroid 72"" Photo / Video ProPod Tripod Includes Deluxe Tripod Carrying Case + Additional Quick Release Plate For Digital Cameras & Camcorders",1,0.0,0.008719535855818,0.339668561583492,0.274719621314125,0.5540772126666801,0.135065210541013,0.34,0.45,0.5,0.56,PL1
